source,target,similarity
432,433,0.5100345015525818
432,434,0.4729507863521576
432,625,0.4646686911582947
432,446,0.4390031397342682
433,431,0.674812912940979
433,434,0.6239546537399292
433,446,0.5778831839561462
433,511,0.563740611076355
433,435,0.5334351062774658
434,433,0.6239546537399292
434,435,0.5670056939125061
434,452,0.555997371673584
434,431,0.5508204102516174
434,446,0.48315539956092834
435,434,0.5670056939125061
435,452,0.5352383852005005
435,431,0.5351830720901489
435,433,0.5334351062774658
435,447,0.46843355894088745
436,625,0.5161452889442444
436,425,0.4821329712867737
436,543,0.4643554985523224
436,624,0.45597347617149353
436,252,0.4444860816001892
437,445,0.6143708825111389
437,431,0.5657282471656799
437,447,0.5473730564117432
437,439,0.527857780456543
437,395,0.5185204148292542
438,439,0.6020616292953491
438,440,0.5736093521118164
438,488,0.5472259521484375
438,453,0.5320864915847778
438,451,0.513917863368988
439,438,0.6020616292953491
439,437,0.527857780456543
439,440,0.5241996049880981
439,501,0.4948393404483795
439,445,0.4900807738304138
440,502,0.5805023908615112
440,438,0.5736093521118164
440,439,0.5241996049880981
440,494,0.48715564608573914
440,501,0.485868901014328
441,442,0.4886868894100189
441,251,0.45932355523109436
441,421,0.4539864659309387
441,291,0.439200758934021
441,437,0.43227913975715637
442,451,0.5786455869674683
442,453,0.515682578086853
442,441,0.4886868894100189
442,398,0.4784300923347473
442,434,0.46955743432044983
443,453,0.5071889162063599
443,445,0.49381381273269653
443,451,0.46764352917671204
443,434,0.4633549153804779
443,457,0.46265655755996704
444,572,0.5545650720596313
444,164,0.5171781778335571
444,428,0.5150793790817261
444,447,0.5097354054450989
444,420,0.5041913986206055
445,437,0.6143708825111389
445,447,0.5956107378005981
445,575,0.5076478719711304
445,529,0.504425585269928
445,444,0.49988946318626404
446,433,0.5778831839561462
446,431,0.5227517485618591
446,437,0.5104833245277405
446,511,0.5086325407028198
446,447,0.502192497253418
447,445,0.5956107378005981
447,575,0.5843814015388489
447,437,0.5473730564117432
447,431,0.5444677472114563
447,742,0.5321692228317261
448,450,0.5538613200187683
448,459,0.4735702872276306
448,463,0.4535757601261139
448,481,0.4501239061355591
448,449,0.4484594166278839
449,694,0.6154359579086304
449,118,0.5468125343322754
449,619,0.529575765132904
449,460,0.5032181739807129
449,412,0.48837944865226746
450,448,0.5538613200187683
450,457,0.5503144860267639
450,473,0.5308874845504761
450,459,0.5228432416915894
450,458,0.5050840377807617
451,453,0.6036357283592224
451,442,0.5786455869674683
451,429,0.5566724538803101
451,455,0.5476265549659729
451,121,0.5236150026321411
452,434,0.555997371673584
452,435,0.5352383852005005
452,433,0.5097298622131348
452,453,0.5001331567764282
452,431,0.4670172333717346
453,451,0.6036357283592224
453,431,0.5756698250770569
453,488,0.5479050874710083
453,454,0.5407560467720032
453,438,0.5320864915847778
454,456,0.6124086976051331
454,455,0.6119283437728882
454,453,0.5407560467720032
454,474,0.5175458192825317
454,430,0.5136420726776123
455,454,0.6119283437728882
455,456,0.5940468311309814
455,451,0.5476265549659729
455,122,0.5338573455810547
455,466,0.5229568481445312
456,454,0.6124086976051331
456,455,0.5940468311309814
456,411,0.48002004623413086
456,430,0.4758942723274231
456,466,0.47463297843933105
457,459,0.6093872785568237
457,450,0.5503144860267639
457,482,0.5161584615707397
457,469,0.5151934027671814
457,477,0.4898441433906555
458,459,0.5557635426521301
458,562,0.5252063274383545
458,450,0.5050840377807617
458,457,0.4732115566730499
458,461,0.4556923806667328
459,457,0.6093872785568237
459,458,0.5557635426521301
459,450,0.5228432416915894
459,461,0.5164645910263062
459,481,0.5137127637863159
460,474,0.5727993249893188
460,453,0.5218309164047241
460,449,0.5032181739807129
460,488,0.4933900237083435
460,451,0.48879873752593994
461,481,0.5480411052703857
461,463,0.5327836275100708
461,459,0.5164645910263062
461,457,0.4812295436859131
461,450,0.4785785377025604
462,450,0.4243249297142029
462,448,0.40656161308288574
462,457,0.40451163053512573
462,461,0.3997543752193451
462,463,0.3865095376968384
463,461,0.5327836275100708
463,450,0.4830259084701538
463,465,0.4650030732154846
463,464,0.4619733691215515
463,458,0.45438697934150696
464,484,0.5792151093482971
464,481,0.5467368364334106
464,465,0.5459082126617432
464,469,0.5265147686004639
464,477,0.5145745873451233
465,467,0.6069994568824768
465,466,0.5782151222229004
465,464,0.5459082126617432
465,628,0.5134815573692322
465,629,0.5014609098434448
466,628,0.6118786334991455
466,474,0.5826930999755859
466,465,0.5782151222229004
466,121,0.5334270596504211
466,455,0.5229568481445312
467,465,0.6069994568824768
467,468,0.5291880965232849
467,466,0.4906730353832245
467,146,0.47864553332328796
467,629,0.4639701247215271
468,467,0.5291880965232849
468,480,0.48297709226608276
468,567,0.4747414290904999
468,561,0.47163650393486023
468,484,0.4305393695831299
469,481,0.5684351325035095
469,473,0.5613802671432495
469,482,0.5404954552650452
469,464,0.5265147686004639
469,457,0.5151934027671814
470,472,0.537326455116272
470,471,0.5142313838005066
470,663,0.46387600898742676
470,456,0.42616117000579834
470,466,0.4253203868865967
471,472,0.5532399415969849
471,470,0.5142313838005066
471,24,0.47787952423095703
471,25,0.4655393660068512
471,630,0.4504983723163605
472,471,0.5532399415969849
472,470,0.537326455116272
472,478,0.45858997106552124
472,24,0.44956526160240173
472,484,0.43316835165023804
473,478,0.5709607601165771
473,547,0.563839852809906
473,469,0.5613802671432495
473,477,0.5476710796356201
473,450,0.5308874845504761
474,121,0.6086826920509338
474,475,0.6008351445198059
474,548,0.5893328785896301
474,488,0.5865529179573059
474,466,0.5826930999755859
475,474,0.6008351445198059
475,548,0.5645983815193176
475,547,0.559991717338562
475,477,0.5435336232185364
475,483,0.5417467355728149
476,475,0.5243892073631287
476,478,0.48396384716033936
476,547,0.4807959794998169
476,548,0.455617755651474
476,477,0.43896135687828064
477,473,0.5476710796356201
477,475,0.5435336232185364
477,484,0.5434549450874329
477,550,0.5315514802932739
477,478,0.5272939205169678
478,473,0.5709607601165771
478,548,0.5334042310714722
478,477,0.5272939205169678
478,475,0.512673556804657
478,481,0.5029748678207397
479,480,0.601365327835083
479,482,0.3925974667072296
479,467,0.391440749168396
479,298,0.3754345178604126
479,461,0.37513285875320435
480,479,0.601365327835083
480,468,0.48297709226608276
480,482,0.4646773934364319
480,473,0.4352773427963257
480,478,0.42904773354530334
481,469,0.5684351325035095
481,461,0.5480411052703857
481,464,0.5467368364334106
481,473,0.5209726095199585
481,745,0.5176875591278076
482,469,0.5404954552650452
482,484,0.5324153900146484
482,483,0.5239917039871216
482,457,0.5161584615707397
482,481,0.5046367049217224
483,475,0.5417467355728149
483,484,0.5282048583030701
483,482,0.5239917039871216
483,474,0.5212902426719666
483,477,0.504377007484436
484,464,0.5792151093482971
484,477,0.5434549450874329
484,482,0.5324153900146484
484,483,0.5282048583030701
484,475,0.5213194489479065
485,526,0.5564090609550476
485,502,0.5140370726585388
485,169,0.4922550916671753
485,507,0.48179978132247925
485,501,0.4775547385215759
486,170,0.5655971169471741
486,497,0.5534427165985107
486,500,0.5459402799606323
486,489,0.5433949828147888
486,487,0.5415955781936646
487,506,0.5417313575744629
487,486,0.5415955781936646
487,629,0.5394253730773926
487,488,0.5037282705307007
487,497,0.5023722052574158
488,489,0.6109004616737366
488,474,0.5865529179573059
488,121,0.5615928769111633
488,453,0.5479050874710083
488,438,0.5472259521484375
489,506,0.6212607622146606
489,612,0.6150041222572327
489,488,0.6109004616737366
489,486,0.5433949828147888
489,509,0.516129195690155
490,489,0.5014122724533081
490,217,0.4875849783420563
490,509,0.47191861271858215
490,506,0.4692433178424835
490,491,0.46043694019317627
491,209,0.5903574228286743
491,492,0.505795955657959
491,490,0.46043694019317627
491,214,0.4464940130710602
491,205,0.41917264461517334
492,491,0.505795955657959
492,209,0.4672161638736725
492,205,0.42019927501678467
492,91,0.41966840624809265
492,214,0.40506136417388916
493,217,0.5102894306182861
493,487,0.4722362160682678
493,220,0.471968412399292
493,526,0.4679030776023865
493,219,0.4573800563812256
494,500,0.5686562657356262
494,495,0.5465922951698303
494,527,0.5331830382347107
494,517,0.5270378589630127
494,189,0.5268863439559937
495,496,0.6790124177932739
495,494,0.5465922951698303
495,497,0.46477702260017395
495,659,0.45950761437416077
495,486,0.452352374792099
496,495,0.6790124177932739
496,497,0.45060741901397705
496,494,0.447528600692749
496,486,0.440992146730423
496,581,0.4030786156654358
497,500,0.5548040866851807
497,486,0.5534427165985107
497,518,0.5087418556213379
497,487,0.5023722052574158
497,494,0.49878332018852234
498,725,0.4519500732421875
498,440,0.4394991397857666
498,494,0.4374980330467224
498,497,0.43399137258529663
498,499,0.4297689199447632
499,500,0.5410588979721069
499,528,0.5339835286140442
499,494,0.503413200378418
499,584,0.4900735020637512
499,497,0.4777105748653412
500,504,0.5974229574203491
500,583,0.5875800251960754
500,494,0.5686562657356262
500,503,0.5556326508522034
500,497,0.5548040866851807
501,510,0.577553927898407
501,506,0.5662953853607178
501,502,0.5463034510612488
501,504,0.5408945083618164
501,503,0.5383628606796265
502,440,0.5805023908615112
502,501,0.5463034510612488
502,504,0.5237753391265869
502,494,0.5213665962219238
502,485,0.5140370726585388
503,500,0.5556326508522034
503,501,0.5383628606796265
503,504,0.5342750549316406
503,506,0.5068089365959167
503,502,0.4911744296550751
504,500,0.5974229574203491
504,501,0.5408945083618164
504,503,0.5342750549316406
504,502,0.5237753391265869
504,453,0.5237178802490234
505,504,0.398274302482605
505,581,0.39052873849868774
505,503,0.38197189569473267
505,475,0.38007861375808716
505,98,0.37999624013900757
506,489,0.6212607622146606
506,509,0.5774400234222412
506,501,0.5662953853607178
506,487,0.5417313575744629
506,512,0.5328447818756104
507,508,0.6347001194953918
507,509,0.5920321345329285
507,215,0.48918870091438293
507,526,0.4849967360496521
507,485,0.48179978132247925
508,507,0.6347001194953918
508,509,0.604708194732666
508,194,0.4225766360759735
508,489,0.4103378355503082
508,336,0.4045507609844208
509,508,0.604708194732666
509,507,0.5920321345329285
509,506,0.5774400234222412
509,202,0.5433545112609863
509,489,0.516129195690155
510,511,0.6438409090042114
510,501,0.577553927898407
510,431,0.5470844507217407
510,506,0.5186319947242737
510,395,0.5060179233551025
511,510,0.6438409090042114
511,433,0.563740611076355
511,395,0.5251291990280151
511,432,0.5243834853172302
511,446,0.5086325407028198
512,513,0.5985553860664368
512,630,0.5341600179672241
512,506,0.5328447818756104
512,511,0.5035731792449951
512,396,0.49398666620254517
513,641,0.6036323308944702
513,512,0.5985553860664368
513,640,0.5790351629257202
513,639,0.5195890665054321
513,631,0.5024806261062622
514,527,0.6203434467315674
514,530,0.6159618496894836
514,516,0.5502570271492004
514,529,0.5273090600967407
514,526,0.5139592885971069
515,516,0.5285422801971436
515,514,0.5077373385429382
515,527,0.4962281882762909
515,440,0.4746897220611572
515,502,0.47243738174438477
516,518,0.5760485529899597
516,527,0.5545560121536255
516,514,0.5502570271492004
516,515,0.5285422801971436
516,529,0.5160815715789795
517,192,0.6434515714645386
517,519,0.5682713389396667
517,194,0.5548939108848572
517,518,0.5466448664665222
517,193,0.5386925339698792
518,194,0.6006437540054321
518,516,0.5760485529899597
518,527,0.5690269470214844
518,517,0.5466448664665222
518,192,0.5419570207595825
519,517,0.5682713389396667
519,189,0.565730094909668
519,199,0.5593270063400269
519,198,0.5585938692092896
519,192,0.5577991604804993
520,199,0.5399993658065796
520,518,0.48461246490478516
520,523,0.4826030731201172
520,519,0.47368869185447693
520,521,0.4713805019855499
521,522,0.6772125363349915
521,523,0.5322480797767639
521,520,0.4713805019855499
521,195,0.4060167074203491
521,525,0.4016692638397217
522,521,0.6772125363349915
522,523,0.47501111030578613
522,525,0.4423714280128479
522,520,0.398725688457489
522,195,0.3972479999065399
523,519,0.5448157787322998
523,521,0.5322480797767639
523,524,0.505448579788208
523,520,0.4826030731201172
523,199,0.4823269248008728
524,523,0.505448579788208
524,199,0.4981655478477478
524,520,0.4686519503593445
524,519,0.4524432122707367
524,219,0.42904749512672424
525,730,0.4882144331932068
525,519,0.4804423153400421
525,523,0.47537413239479065
525,584,0.4574054181575775
525,664,0.44659316539764404
526,485,0.5564090609550476
526,747,0.5388272404670715
526,216,0.5388190746307373
526,572,0.5219272375106812
526,738,0.5154044032096863
527,514,0.6203434467315674
527,219,0.5764390230178833
527,518,0.5690269470214844
527,217,0.5677568912506104
527,529,0.5546795129776001
528,499,0.5339835286140442
528,500,0.5252984166145325
528,529,0.47625163197517395
528,503,0.4645759165287018
528,655,0.45969653129577637
529,527,0.5546795129776001
529,220,0.5492680668830872
529,219,0.5298845171928406
529,514,0.5273090600967407
529,486,0.5233466029167175
530,514,0.6159618496894836
530,220,0.5213797688484192
530,527,0.5176891684532166
530,529,0.5005196928977966
530,516,0.4712478518486023
531,532,0.6400992274284363
531,533,0.5804789066314697
531,577,0.5507552623748779
531,543,0.5280306339263916
531,7,0.5229575037956238
532,531,0.6400992274284363
532,538,0.5329211354255676
532,537,0.5282493233680725
532,412,0.5053087472915649
532,619,0.49938201904296875
533,413,0.6724265813827515
533,531,0.5804789066314697
533,556,0.5788491368293762
533,534,0.5623596906661987
533,422,0.5428338646888733
534,422,0.6044695973396301
534,533,0.5623596906661987
534,535,0.5070831179618835
534,575,0.4797537624835968
534,531,0.4566495418548584
535,534,0.5070831179618835
535,422,0.4663230776786804
535,533,0.4617665410041809
535,539,0.45528706908226013
535,575,0.42477816343307495
536,538,0.503188967704773
536,543,0.4851768910884857
536,666,0.48405787348747253
536,531,0.4811358153820038
536,604,0.46553298830986023
537,532,0.5282493233680725
537,531,0.5194623470306396
537,538,0.5006454586982727
537,536,0.42374205589294434
537,543,0.4070453345775604
538,532,0.5329211354255676
538,531,0.5144772529602051
538,536,0.503188967704773
538,537,0.5006454586982727
538,543,0.4958604574203491
539,575,0.5025626420974731
539,538,0.48501884937286377
539,535,0.45528706908226013
539,422,0.4549276828765869
539,534,0.4470761716365814
540,573,0.4364742040634155
540,557,0.4329872131347656
540,542,0.42842593789100647
540,535,0.42398160696029663
540,543,0.420883446931839
541,684,0.45119374990463257
541,572,0.44529426097869873
541,422,0.42038431763648987
541,533,0.41915979981422424
541,568,0.41016510128974915
542,543,0.6373003125190735
542,575,0.465099960565567
542,556,0.459214985370636
542,558,0.45861440896987915
542,557,0.4525615870952606
543,542,0.6373003125190735
543,531,0.5280306339263916
543,538,0.4958604574203491
543,532,0.4936980605125427
543,536,0.4851768910884857
544,545,0.5918889045715332
544,546,0.554970920085907
544,605,0.551058828830719
544,573,0.5043481588363647
544,552,0.49726295471191406
545,546,0.6573281288146973
545,544,0.5918889045715332
545,605,0.5521048903465271
545,548,0.495074987411499
545,630,0.4873437285423279
546,545,0.6573281288146973
546,544,0.554970920085907
546,605,0.5363922715187073
546,575,0.4647992253303528
546,573,0.437453031539917
547,473,0.563839852809906
547,475,0.559991717338562
547,550,0.5316749811172485
547,695,0.5302740335464478
547,552,0.5175343155860901
548,474,0.5893328785896301
548,550,0.5740931034088135
548,475,0.5645983815193176
548,478,0.5334042310714722
548,477,0.5241697430610657
549,550,0.5734840631484985
549,572,0.4395115375518799
549,477,0.4259595572948456
549,598,0.4232122004032135
549,478,0.4082876443862915
550,552,0.628282368183136
550,548,0.5740931034088135
550,549,0.5734840631484985
550,649,0.5494417548179626
550,554,0.5334487557411194
551,550,0.5160671472549438
551,548,0.5129274129867554
551,474,0.5112286806106567
551,478,0.49818041920661926
551,649,0.47862714529037476
552,550,0.628282368183136
552,554,0.5842657685279846
552,547,0.5175343155860901
552,649,0.5091314315795898
552,573,0.5002936720848083
553,696,0.6069276332855225
553,488,0.534928023815155
553,474,0.505497932434082
553,552,0.485115110874176
553,503,0.48130351305007935
554,552,0.5842657685279846
554,550,0.5334487557411194
554,695,0.5326094627380371
554,572,0.5186612010002136
554,573,0.5155450701713562
555,554,0.4768270254135132
555,454,0.4713013470172882
555,425,0.47052329778671265
555,705,0.4657534062862396
555,664,0.4612163007259369
556,558,0.6212553381919861
556,572,0.6124987006187439
556,533,0.5788491368293762
556,557,0.5484883189201355
556,575,0.5388401746749878
557,556,0.5484883189201355
557,572,0.5391943454742432
557,559,0.4915533661842346
557,558,0.4798629879951477
557,538,0.4702037572860718
558,556,0.6212553381919861
558,572,0.5227416157722473
558,574,0.5087024569511414
558,575,0.5013818740844727
558,557,0.4798629879951477
559,560,0.6555113196372986
559,566,0.5123373866081238
559,556,0.5063991546630859
559,570,0.5026757121086121
559,561,0.4995332658290863
560,559,0.6555113196372986
560,561,0.6068973541259766
560,556,0.4966103732585907
560,569,0.4930257201194763
560,563,0.47352200746536255
561,560,0.6068973541259766
561,563,0.5755468606948853
561,556,0.5325374603271484
561,562,0.5163205862045288
561,573,0.5158849358558655
562,563,0.5598111748695374
562,458,0.5252063274383545
562,561,0.5163205862045288
562,459,0.4938594400882721
562,674,0.4725947380065918
563,561,0.5755468606948853
563,562,0.5598111748695374
563,574,0.5380417108535767
563,564,0.5234467387199402
563,606,0.5167250037193298
564,606,0.5492980480194092
564,563,0.5234467387199402
564,574,0.5079025030136108
564,568,0.49439096450805664
564,607,0.4848438501358032
565,566,0.5298482775688171
565,570,0.45875391364097595
565,556,0.45010992884635925
565,568,0.4389228820800781
565,561,0.4387175738811493
566,565,0.5298482775688171
566,606,0.5213998556137085
566,559,0.5123373866081238
566,568,0.5033864378929138
566,608,0.5025500655174255
567,568,0.588241696357727
567,575,0.5232441425323486
567,561,0.5126039981842041
567,468,0.4747414290904999
567,573,0.45771801471710205
568,567,0.588241696357727
568,566,0.5033864378929138
568,564,0.49439096450805664
568,575,0.48794546723365784
568,531,0.48744630813598633
569,606,0.5244521498680115
569,573,0.514394223690033
569,561,0.506625235080719
569,566,0.5018787980079651
569,571,0.49920082092285156
570,559,0.5026757121086121
570,573,0.49370548129081726
570,575,0.4670880436897278
570,560,0.4665892720222473
570,565,0.45875391364097595
571,554,0.5054030418395996
571,569,0.49920082092285156
571,605,0.49591389298439026
571,573,0.4873785972595215
571,603,0.4836684465408325
572,556,0.6124987006187439
572,444,0.5545650720596313
572,738,0.5459986329078674
572,688,0.5410373210906982
572,557,0.5391943454742432
573,575,0.5778231620788574
573,576,0.5481876730918884
573,556,0.5264176726341248
573,561,0.5158849358558655
573,554,0.5155450701713562
574,575,0.5694907307624817
574,563,0.5380417108535767
574,558,0.5087024569511414
574,564,0.5079025030136108
574,556,0.48297828435897827
575,447,0.5843814015388489
575,573,0.5778231620788574
575,574,0.5694907307624817
575,556,0.5388401746749878
575,533,0.5316885709762573
576,573,0.5481876730918884
576,575,0.5047756433486938
576,569,0.4881822466850281
576,561,0.4782504737377167
576,571,0.4644528925418854
577,596,0.6143192052841187
577,658,0.6080820560455322
577,579,0.6024888753890991
577,578,0.60193932056427
577,662,0.5883426666259766
578,658,0.6196787357330322
578,577,0.60193932056427
578,659,0.5762304663658142
578,584,0.5693040490150452
578,613,0.54721999168396
579,583,0.6742218732833862
579,577,0.6024888753890991
579,585,0.5934152603149414
579,596,0.5918892025947571
579,582,0.574128270149231
580,601,0.5839196443557739
580,614,0.534347653388977
580,581,0.534072756767273
580,617,0.5296602845191956
580,579,0.5271692872047424
581,580,0.534072756767273
581,579,0.46737390756607056
581,583,0.4523063898086548
581,582,0.4522220492362976
581,82,0.44432756304740906
582,579,0.574128270149231
582,583,0.5460085868835449
582,577,0.5422285795211792
582,585,0.504804253578186
582,584,0.5020551681518555
583,579,0.6742218732833862
583,586,0.6114565134048462
583,500,0.5875800251960754
583,659,0.5729178190231323
583,584,0.5689552426338196
584,578,0.5693040490150452
584,583,0.5689552426338196
584,726,0.5213185548782349
584,182,0.5159034729003906
584,582,0.5020551681518555
585,579,0.5934152603149414
585,583,0.5481885671615601
585,590,0.5389512777328491
585,586,0.5367622375488281
585,601,0.5336208939552307
586,583,0.6114565134048462
586,591,0.5920059084892273
586,579,0.5677356719970703
586,659,0.5566229820251465
586,662,0.5536618232727051
587,588,0.5830277800559998
587,586,0.5318438410758972
587,589,0.5066871643066406
587,593,0.4840792119503021
587,613,0.48216092586517334
588,613,0.5883691310882568
588,587,0.5830277800559998
588,596,0.5527932643890381
588,589,0.5397281646728516
588,590,0.5210728049278259
589,613,0.6028842926025391
589,590,0.593154788017273
589,593,0.5641671419143677
589,615,0.5593003630638123
589,586,0.5527741312980652
590,589,0.593154788017273
590,593,0.54768967628479
590,585,0.5389512777328491
590,588,0.5210728049278259
590,613,0.5073179602622986
591,586,0.5920059084892273
591,662,0.5848076939582825
591,659,0.5819814205169678
591,596,0.5473635196685791
591,593,0.5162330269813538
592,594,0.5035087466239929
592,593,0.468677282333374
592,591,0.4592727720737457
592,588,0.4490950405597687
592,596,0.4383610486984253
593,594,0.587960958480835
593,595,0.5761511325836182
593,589,0.5641671419143677
593,590,0.54768967628479
593,586,0.5361639261245728
594,593,0.587960958480835
594,588,0.5188111662864685
594,613,0.5159839391708374
594,589,0.5114936232566833
594,592,0.5035087466239929
595,596,0.6210220456123352
595,593,0.5761511325836182
595,615,0.5727063417434692
595,662,0.5414701700210571
595,600,0.49172699451446533
596,662,0.6930207014083862
596,595,0.6210220456123352
596,577,0.6143192052841187
596,597,0.6108848452568054
596,579,0.5918892025947571
597,662,0.6300833821296692
597,596,0.6108848452568054
597,577,0.5829368233680725
597,659,0.549007773399353
597,600,0.5474911332130432
598,662,0.5793402194976807
598,596,0.528820812702179
598,600,0.5254600644111633
598,597,0.492998868227005
598,610,0.4912618398666382
599,589,0.4704175889492035
599,613,0.4171161651611328
599,663,0.41625356674194336
599,578,0.41133084893226624
599,593,0.40473902225494385
600,597,0.5474911332130432
600,617,0.5333548188209534
600,598,0.5254600644111633
600,662,0.5220465064048767
600,613,0.49863311648368835
601,602,0.597205400466919
601,580,0.5839196443557739
601,579,0.5688707828521729
601,585,0.5336208939552307
601,659,0.5297217965126038
602,601,0.597205400466919
602,614,0.5293799042701721
602,660,0.5217626690864563
602,659,0.5114532113075256
602,596,0.5033162832260132
603,605,0.5590057969093323
603,689,0.5503456592559814
603,658,0.5370628237724304
603,666,0.5260937809944153
603,577,0.5249326825141907
604,667,0.5433954000473022
604,666,0.5279628038406372
604,603,0.5230265259742737
604,536,0.46553298830986023
604,689,0.45759761333465576
605,603,0.5590057969093323
605,545,0.5521048903465271
605,544,0.551058828830719
605,546,0.5363922715187073
605,571,0.49591389298439026
606,607,0.6389208436012268
606,564,0.5492980480194092
606,569,0.5244521498680115
606,566,0.5213998556137085
606,563,0.5167250037193298
607,606,0.6389208436012268
607,609,0.5572591423988342
607,603,0.5006718635559082
607,608,0.4955631494522095
607,564,0.4848438501358032
608,566,0.5025500655174255
608,607,0.4955631494522095
608,454,0.48154520988464355
608,606,0.4730009436607361
608,710,0.4592646062374115
609,721,0.5752185583114624
609,610,0.5717542171478271
609,607,0.5572591423988342
609,723,0.5092295408248901
609,722,0.5076373219490051
610,609,0.5717542171478271
610,721,0.5206283330917358
610,664,0.4939538240432739
610,598,0.4912618398666382
610,611,0.49053579568862915
611,610,0.49053579568862915
611,704,0.4838622510433197
611,489,0.4815520942211151
611,454,0.47897088527679443
611,664,0.4752148687839508
612,489,0.6150041222572327
612,597,0.5166297554969788
612,700,0.4849451184272766
612,488,0.48274746537208557
612,506,0.48153156042099
613,589,0.6028842926025391
613,588,0.5883691310882568
613,216,0.5772225856781006
613,738,0.5743006467819214
613,578,0.54721999168396
614,617,0.569320023059845
614,580,0.534347653388977
614,602,0.5293799042701721
614,601,0.5256789326667786
614,613,0.5246955156326294
615,595,0.5727063417434692
615,589,0.5593003630638123
615,596,0.5545729994773865
615,613,0.5463463068008423
615,614,0.5122050046920776
616,617,0.5453652739524841
616,614,0.5137141942977905
616,613,0.5006111860275269
616,596,0.4774714708328247
616,578,0.4769226908683777
617,614,0.569320023059845
617,616,0.5453652739524841
617,661,0.5391068458557129
617,600,0.5333548188209534
617,689,0.5297489166259766
618,637,0.5930491089820862
618,619,0.5569592714309692
618,577,0.547036349773407
618,646,0.5417948961257935
618,8,0.5319235324859619
619,694,0.56205153465271
619,618,0.5569592714309692
619,369,0.5499515533447266
619,630,0.5376167297363281
619,449,0.529575765132904
620,631,0.5935319662094116
620,621,0.5750985145568848
620,644,0.5646703839302063
620,374,0.5328238606452942
620,653,0.5306297540664673
621,622,0.6040214896202087
621,372,0.592728316783905
621,620,0.5750985145568848
621,623,0.5722571611404419
621,374,0.5313597321510315
622,621,0.6040214896202087
622,383,0.5979658365249634
622,623,0.5948489904403687
622,406,0.5682166814804077
622,632,0.5650249719619751
623,406,0.6038297414779663
623,386,0.5964102149009705
623,622,0.5948489904403687
623,621,0.5722571611404419
623,385,0.5519171357154846
624,625,0.513224720954895
624,627,0.4887951612472534
624,654,0.48099803924560547
624,407,0.4784184396266937
624,298,0.46446460485458374
625,436,0.5161452889442444
625,624,0.513224720954895
625,451,0.4811224341392517
625,619,0.47592008113861084
625,433,0.47326624393463135
626,627,0.5068730115890503
626,624,0.44860267639160156
626,625,0.42155468463897705
626,397,0.40640074014663696
626,436,0.3955239951610565
627,626,0.5068730115890503
627,624,0.4887951612472534
627,421,0.454364538192749
627,298,0.4402989149093628
627,625,0.43413370847702026
628,466,0.6118786334991455
628,629,0.6067194938659668
628,474,0.5148125886917114
628,465,0.5134815573692322
628,548,0.4999197721481323
629,628,0.6067194938659668
629,634,0.5633403658866882
629,631,0.5610143542289734
629,487,0.5394253730773926
629,649,0.5386626124382019
630,619,0.5376167297363281
630,512,0.5341600179672241
630,631,0.5294740200042725
630,513,0.4999636709690094
630,654,0.49776095151901245
631,655,0.5977919697761536
631,654,0.5966474413871765
631,644,0.5965660810470581
631,620,0.5935319662094116
631,629,0.5610143542289734
632,635,0.6844504475593567
632,646,0.5823976397514343
632,622,0.5650249719619751
632,403,0.5563927888870239
632,634,0.5466861724853516
633,637,0.5445747971534729
633,636,0.5018684267997742
633,631,0.49771633744239807
633,632,0.4929823875427246
633,648,0.4767574667930603
634,635,0.6666068434715271
634,636,0.6030843257904053
634,629,0.5633403658866882
634,632,0.5466861724853516
634,655,0.5360565185546875
635,632,0.6844504475593567
635,634,0.6666068434715271
635,646,0.6447101831436157
635,636,0.6015715599060059
635,631,0.5460985898971558
636,637,0.6586331129074097
636,634,0.6030843257904053
636,635,0.6015715599060059
636,646,0.5471475720405579
636,618,0.5201489329338074
637,636,0.6586331129074097
637,618,0.5930491089820862
637,633,0.5445747971534729
637,674,0.520720362663269
637,664,0.5205657482147217
638,640,0.6809827089309692
638,639,0.576676607131958
638,641,0.5432734489440918
638,623,0.5380962491035461
638,656,0.5300180912017822
639,640,0.6252780556678772
639,638,0.576676607131958
639,513,0.5195890665054321
639,641,0.503666341304779
639,643,0.4971470832824707
640,638,0.6809827089309692
640,639,0.6252780556678772
640,641,0.6207591891288757
640,643,0.5887507796287537
640,513,0.5790351629257202
641,640,0.6207591891288757
641,513,0.6036323308944702
641,642,0.5547003746032715
641,643,0.5522356033325195
641,638,0.5432734489440918
642,643,0.6831148862838745
642,641,0.5547003746032715
642,640,0.5447747707366943
642,639,0.4510660767555237
642,513,0.4428543746471405
643,642,0.6831148862838745
643,640,0.5887507796287537
643,641,0.5522356033325195
643,639,0.4971470832824707
643,513,0.47151699662208557
644,631,0.5965660810470581
644,620,0.5646703839302063
644,655,0.5497410297393799
644,396,0.5066600441932678
644,653,0.5003155469894409
645,646,0.5728320479393005
645,634,0.5305856466293335
645,632,0.500361979007721
645,655,0.49609750509262085
645,644,0.48741522431373596
646,635,0.6447101831436157
646,632,0.5823976397514343
646,645,0.5728320479393005
646,636,0.5471475720405579
646,618,0.5417948961257935
647,648,0.5197979211807251
647,703,0.4830164611339569
647,646,0.4822618365287781
647,630,0.4734858274459839
647,619,0.47225138545036316
648,647,0.5197979211807251
648,620,0.49986034631729126
648,402,0.4855557680130005
648,653,0.4852272570133209
648,407,0.4839407801628113
